"id","Product_ID","SKU_ID","Store_ID","Time_ID","Supplier_ID","Warehouse_ID","PO_ID","Sales_Transaction_ID","Quantity_Sold","Unit_Price","Discount_Amount","Sales_Revenue","Tax_Amount","Net_Sales_Value","Payment_Type","Date_ID","Return_Qty","Return_ID","Customer_ID","Event_ID","Quantity_Return","Return_Reason","Return_Type","Refund_Amount","Return_Status","Return_Method","Inspection","Loss_Value","Forecast_Method","Forecast_Model_Name","Forecast_Period_Start","Forecast_Period_End","Forecast_Quantity","Actual_Quantity","Forecast_Error_Pct","Forecast_Error_Value","Demand_Variance","Model_Version","Model_Accuracy_Score","Last_Trained_Date","Indicator_ID","Indicator_Value","Trend_Direction","Expected_Crowd_Index","Stock_On_Hand","Stock_In_Transit","Reserved_Stock","Damaged_Stock","Expiry_Date","Batch_Number","On_Hand_Quantity","Reserved_Quantity","Available_Quantity","Safety_Stock_Level","Reorder_Point","Stock_Status","Movement_ID","Movement_Type","Movement_Quantity","Movement_Time","Source_Location","Destination_Location","Ordered_Qty","Unit_Cost","Total_PO_Value","Order_Status","Lead_Time_Days","Fulfillment_ID","Received_Quantity","Rejected_Quantity","Delivery_Date","Delivery_Delay_Days","Quality_Inspection_Result","Recommendation_ID","Current_Stock","Safety_Stock","Recommended_Order_Quantity","Recommended_Order_Date","Stockout_Risk","On_Time_Delivery_Rate","Average_Delivery_Delay","Defect_Rate","Fill_Rate","Order_Accuracy","Supplier_Rating","On_Time_Delivery_Flag","Delay_Days","Quality_Score","Quality_Rating","Delivery_Rating","Cost_Rating","Reliability_Score","Trend_ID","Platform_ID","Keyword_ID","Search_Volume_Index","Mention_Count","Engagement_Score","Trend_Velocity","Sentiment_Score","Viral_Index","Warehouse_Stock_ID","Bin_ID","WH_Quantity_On_Hand","Quantity_Picked","Quantity_Received","Quantity_Damaged","Weather_ID","Location_ID","Temperature","Humidity","Rainfall_mm","Wind_Speed","Weather_Condition","Demand_Impact_Score","Heat_Index","Extreme_Weather_Flag","Weather_Severity_Score","Strategy_ID","SKU_Code","Product Name","Brand","Category","Subcategory","Launch_Date","Shelf Life Days","Unit of Measure","Status","Demand_Sensitivity","Store_Type","Store_Name","Area_sqft","Opening_Date","Manager_Name","Contact_Number","Operating_Hours","Is_Active","Date","Day","Week_Number","Month","Quarter","Season","Year","Supplier_Name","Supplier_Type","Supplier_Tier","Payment_Terms","Contract_ID","Contract_Type","Contract_Value","Minimum_Order_Quantity","Contract_Start_Date","Contract_End_Date","City","State","Country","Latitude","Longitude","Climate_Zone","delivery_zone","traffic_density","Warehouse_Name","Warehouse_Type","Capacity","Automation_Level","Cold_Storage_Availability","Event_Name","Event_Category","Event_Type","Event_Description","Event_Start_Date","Event_End_Date","Venue","Wind_Speed_Category","Inventory_Location_ID","Location_Type","Storage_Type","Cold_Storage_Flag","Stock_Level","Inventory_Status","Last_Updated","Strategy_Name","Strategy_Type","Safety_Stock_Formula","Lead_Time_Adjustment","Supplier_Performance_ID","Evaluation_Period","Platform_Name","Platform_Type","User_Base_Size","Indicator_Name","Indicator_Country","Update_Frequency","Keyword_Text","Product_Category","Trend_Category","Storage_Bin_Type","Storage_Bin_Capacity","Temperature_Zone","Promotion_ID","Promotion_Name","Promotion_Type","Promotion_Start_Date","Promotion_End_Date","Discount_Percent","Campaign_ID","Promotion_Is_Active"
"8298","P_000234","SKU-365","S_000507","T_000049","SUP_0527","W_0032","PO_000136","TRAN_000294","3","488.66","112.97","1127.07","109.2","1236.27","Wallet","D_20240530","2","R_000126","C_000896","E_000791","3","Customer Dissatisfaction","Partial","381.21","Pending","Bank Transfer","No","25.91","Prophet","ML_Ensemble","18-02-26","20-03-26","632","569","9.97","63","992.25","v3","0.72","26-01-26","IND_000003","5.89","Decreasing","37854",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"282","171.86","48464.52","Shipped","15","F_000612","305","24","23-10-24","7","Minor Issues","R_000294","85","48","105","10-04-24","Medium",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000294","PF_000145","K_000152","8189","3332","2.07","1.94","0.76","4.02","WS_0136","B_000266","287","86","375","2","WE_000005","L_000680","39.5","88","21.23","9.8","Heatwave","0.82","48.3","Yes","9","ST_000234","SKU-365","Unsalted Butter","UrbanGrind","Dairy","Butter","06-05-22","17","Liter","Active","Low","Flagship","SmartBuy 572","585","05-10-11","Anita Sharma","918971000000","9 AM - 9 PM","No","21-10-22","Friday","42","October","4","Autumn","2022","Apex Logistics","Distributor","Tier 1","Net 45","C_000723","Long-Term","4229852","991","2019-11-15","2021-07-04","Mumbai","Maharashtra","India","-85.770189","81.570513","Polar","Zone 3","Low","Supply Chain Hub","Cold Storage Warehouse","306119","Semi-Automated","No","Grand Event 56","Technology","Exhibition","Event about sports","27-04-22","28-04-22","Stadium",\N,"IL_000464","Store","Shelf","No","104","In Stock","07-03-26","Automated Stock Strategy","Min-Max","StdDev_Demand * Service_Level","Seasonal Adjustment","SP_0723","10-09-23","eBay","E-commerce","Large (10M-100M)","Unemployment Rate","Germany","Weekly","buy one get one","Beverages","Seasonal Trend","Shelf","721","Chilled","PROM_000234","Flash Deal 365","BOGO","2030-04-24","2009-05-24","54.22","CAMP_0649","1"
"10770","P_000751","SKU-321","S_000586","T_000298","SUP_0945","W_0092","PO_000042","TRAN_000195","5","4554.71","1115.12","17197.95","1187.6","18385.55","Credit Card","D_20240814","0","R_000666","C_000479","E_000084","2","Damaged","Partial","1541.97","Rejected","Bank Transfer","No","137.86","RandomForest","DFM_v1","18-02-26","20-03-26","293","223","23.89","70","1225","v8","0.97","31-12-25","IND_000665","6.77","Decreasing","2990",\N,\N,\N,\N,\N,\N,"218","39","179","99","147","Normal","MOV_000118","Adjustment","5","2024-06-05 05:34:00","L_0649","L_0504","59","194.59","11480.81","Placed","12","F_000024","417","21","29-11-24","1","Major Issues","R_000195","54","25","96","08-04-24","Low",\N,\N,\N,\N,\N,\N,"Yes","0","3.47","4.63","3.84","4.36","84.38","TR_000195","PF_000187","K_000070","2773","3503","0.26","3.8","0.28","0.99","WS_0042","B_000253","146","97","245","2","WE_000195","L_000481","22.2","58","34.03","26.2","Rainy","0.16","28","Yes","8","ST_000751","SKU-321","Garlic Butter","EcoOrchard","Dairy","Butter","27-02-23","16","KG","Active","Medium","Warehouse","QuickShop 615","10983","19-07-12","Priya Singh","916408000000","9 AM - 9 PM","Yes","14-07-22","Thursday","28","July","3","Monsoon","2022","Vertex Solutions","Distributor","Tier 1","Net 15","C_000514","Strategic","2103186","358","2022-07-17","2027-01-04","Rouen","Normandy","France","57.178725","93.813594","Tropical","Zone 2","Medium","Primary Storage Hub","Fulfillment Center","171748","Semi-Automated","No","Grand Event 671","Food","Conference","Event about innovation","19-08-22","24-08-22","Sports Complex",\N,"IL_000080","Store","Cold Storage","Yes","328","In Stock","06-03-26","Basic Replenishment Strategy","Min-Max","Avg_Demand * Lead_Time + Safety_Buffer","Seasonal Adjustment","SP_0253","17-09-23","Meesho","Search Engine","Large (10M-100M)","Purchasing Managers Index","France","Weekly","new arrival","Dairy","Consumer Trend","Shelf","969","Frozen","PROM_000751","City Bonanza 916","Bundle","2011-07-24","2022-07-24","24.30","CAMP_0704","0"
"1545","P_000110","SKU-357","S_000318","T_000097","SUP_0996","W_0066","PO_000108","TRAN_000108","7","4661.32","37.44","32367.16","1654.1","34021.26","Wallet","D_20220526","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","ML_Ensemble","18-02-26","20-03-26","945","929","1.69","16","64","v3","0.74","04-03-26","IND_000002","8.71","Decreasing","52552",\N,\N,\N,\N,\N,\N,"450","50","400","81","93","Normal","MOV_000379","Adjustment","173","2024-08-24 02:25:00","L_0754","L_0610","127","191.27","24291.29","Placed","18","F_000536","433","37","23-12-24","7","Minor Issues","R_000108","150","141","292","19-10-24","High",\N,\N,\N,\N,\N,\N,"No","2","4.66","4.03","4.21","4.82","81.05","TR_000108","PF_000180","K_000132","6523","623","7.18","5","0.46","35.9","WS_0108","B_000208","209","53","269","7","WE_000108","L_000355","38.3","51","10.32","20.6","Cloudy","-0.03","43.4","Yes","9","ST_000110","SKU-357","Cold Brew Blend","PureDaily","Beverages","Coffee","13-05-22","226","KG","Active","Medium","Express","MegaStore 340","15829","24-12-11","Ravi Kumar","917933000000","24 Hours","Yes","24-03-24","Sunday","12","March","1","Summer","2024","Star Solutions","Wholesaler","Tier 1","Net 15","C_000131","Annual","117511","702","2019-12-08","2023-10-27","Marseille","Provence","France","-83.917501","-35.848615","Continental","Zone 3","Low","Supply Chain Hub","Storage Facility","250429","Manual","Yes",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Smart Inventory Strategy","Min-Max","StdDev_Demand * Service_Level","None","SP_0131","17-03-24","Instagram","Marketplace","Very Large (>100M)","Consumer Price Index","USA","Weekly","best deal","Grocery","Consumer Trend","Shelf","815","Frozen","PROM_000370","Fest Offer 680","BOGO","2018-08-23","2026-08-23","42.81","CAMP_0226","1"
"16176",\N,"SKU-728","S_000466","T_000324","SUP_0468","W_0067","PO_000749","TRAN_000749","1","4710.48","1050.09","3660.39","523.57","4183.96","Wallet","D_20240303","2","R_000257","C_000235","E_000301","0","Damaged","Partial","0","Approved","Store Credit","Yes","0","RandomForest","DFM_v2","18-02-26","20-03-26","734","680","7.36","54","729","v4","0.77","03-02-26","IND_000092","5.06","Stable","32718","444","178","58","13","17-12-25","BATCH_7110","330","128","202","89","122","Normal",\N,\N,\N,\N,\N,\N,"302","165.37","49941.74","Shipped","4",\N,\N,\N,\N,\N,\N,"R_000749","337","106","161","19-01-24","Medium","0.81","7.6","0.028","0.94","1","4.4",\N,\N,\N,\N,\N,\N,\N,"TR_000749","PF_000035","K_000036","3800","3275","5.16","3.19","-0.9","16.46","WS_0749","B_000107","260","33","304","11","WE_000114","L_000185","24.2","45","49.78","17.6","Heatwave","-0.68","28.7","Yes","9",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Express","DailyNeeds 119","13309","18-01-14","Priya Singh","919099000000","10 AM - 8 PM","No","19-01-24","Friday","3","January","1","Winter","2024","Apex Solutions","Manufacturer","Tier 2","Net 60","C_000088","Short-Term","2830918","500","2020-08-21","2022-09-27","Cardiff","Wales","UK","10.389594","-93.529448","Temperate","Zone 2","Medium","Logistics Warehouse","Cold Storage Warehouse","439544","Manual","No","City Event 215","Art","Concert","Event about food","27-06-22","28-06-22","Community Center",\N,"IL_000362","Warehouse","Bulk Storage","No","431","In Stock","01-04-26",\N,\N,\N,\N,"SP_0836","12-07-24","Alibaba","E-commerce","Large (10M-100M)","Consumer Confidence Index","USA","Quarterly","budget friendly","Dairy","Consumer Trend","Cold Storage","811","Chilled",\N,\N,\N,\N,\N,\N,\N,\N
"7934","P_000479","SKU-862","S_000316","T_000105","SUP_0663","W_0033","PO_000082","TRAN_000082","4","1269.62","241.28","4113.36","540.38","4653.74","Wallet","D_20230904","0","R_000290","C_000034","E_000105","0","Customer Dissatisfaction","Full","0","Pending","Store Credit","Yes","0","RandomForest","DFM_v1","18-02-26","20-03-26","998","1033","3.51","-35","306.25","v8","0.93","03-02-26","IND_000142","7.84","Stable","12074",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"176","140.57","24740.32","Shipped","4","F_000376","81","2","21-08-24","7","Passed","R_000082","94","23","380","17-10-24","Medium",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000082","PF_000186","K_000075","7255","1437","3.32","0.63","-0.53","2.09","WS_0082","B_000219","86","24","124","14","WE_000082","L_000749","25.4","82","30.88","12.1","Heatwave","0.92","33.6","No","2","ST_000479","SKU-862","Sparkling Apple","UrbanGrind","Beverages","Juice","13-01-20","265","Liter","Discontinued","Medium","Franchise","SmartBuy 360","3581","19-04-21","Ravi Kumar","917719000000","9 AM - 9 PM","No","23-03-22","Wednesday","12","March","1","Summer","2022","Elite Industries","Manufacturer","Tier 2","Net 60","C_000423","Strategic","1563712","399","2018-12-21","2023-07-30","Frankfurt","Hesse","Germany","30.338526","-160.964044","Tropical","Zone 3","Medium","Central Warehouse","Fulfillment Center","362754","Semi-Automated","No","Grand Event 122","Technology","Conference","Event about community","29-06-22","30-06-22","Convention Center",\N,\N,\N,\N,\N,\N,\N,\N,"Seasonal Demand Strategy","EOQ","Avg_Demand * Lead_Time + Safety_Buffer","Supplier Delay Adjustment","SP_0423","14-05-23","YouTube","Social Media","Small (<1M)","Consumer Confidence Index","Brazil","Weekly","seasonal special","Dairy","Demand Trend","Rack","285","Chilled","PROM_000932","Mega Sale 242","Loyalty_Promo","2027-03-24","2005-04-24","50.09","CAMP_0211","0"
"12452","P_000251","SKU-920","S_000565","T_000028","SUP_0114","W_0029","PO_000334","TRAN_000605","5","493","115.32","1888.4","166.21","2054.61","Wallet","D_20220711","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","DFM_v1","18-02-26","20-03-26","919","1013","10.23","-94","2209","v3","0.81","17-03-26","IND_000040","5.57","Decreasing","84471","409","135","98","8","19-02-25","BATCH_3786","436","104","332","26","39","Normal","MOV_000172","Adjustment","286","2024-11-03 04:32:00","L_0235","L_0047","85","21.63","1838.55","Delivered","10",\N,\N,\N,\N,\N,\N,"R_000605","360","92","0","17-09-24","Low","0.93","8.02","0.018","0.91","0.89","3.3","No","7","3.28","3.91","3.84","4.81","99.6","TR_000187","PF_000072","K_000132","3901","4608","2.36","1.17","0.8","2.76","WS_0334","B_000447","40","182","67","3","WE_000142","L_000270","37.2","55","21.02","2","Heatwave","0.61","42.7","No","6","ST_000251","SKU-920","Canola Oil","GlobalHarvest","Grocery","Oil","28-10-24","320","Grams","Active","High","Retail","MegaStore 322","5549","06-01-19","Ravi Kumar","918271000000","24 Hours","Yes","06-07-22","Wednesday","27","July","3","Monsoon","2022","Apex Enterprises","Manufacturer","Tier 1","Net 15","C_000429","Annual","2479354","317","2022-07-28","2026-07-12","Toronto","Ontario","Canada","-25.213796","178.221601","Dry","Zone 1","High","Main Distribution Facility","Fulfillment Center","332285","Semi-Automated","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000654","Warehouse","Cold Storage","Yes","494","In Stock","30-03-26","Retail Optimization Strategy","EOQ","Forecast_Demand * Risk_Factor","Seasonal Adjustment","SP_0429","14-08-24","Google Shopping","Search Engine","Medium (1M-10M)","Industrial Production","UK","Weekly","best deal","Grocery","Consumer Trend","Cold Storage","688","Ambient","PROM_000935","Fest Offer 540","Discount","2008-05-24","2017-05-24","35.52","CAMP_0260","0"
"4330","P_000110","SKU-357","S_000318","T_000097","SUP_0996","W_0066","PO_000108","TRAN_000108","7","4661.32","37.44","32367.16","1654.1","34021.26","Wallet","D_20220526","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","ML_Ensemble","18-02-26","20-03-26","945","929","1.69","16","64","v3","0.74","04-03-26","IND_000002","8.71","Decreasing","52552",\N,\N,\N,\N,\N,\N,"450","50","400","81","93","Normal","MOV_000379","Adjustment","173","2024-08-24 02:25:00","L_0754","L_0610","127","191.27","24291.29","Placed","18","F_000536","433","37","23-12-24","7","Minor Issues","R_000108","150","141","292","19-10-24","High",\N,\N,\N,\N,\N,\N,"No","2","4.66","4.03","4.21","4.82","81.05","TR_000108","PF_000180","K_000132","6523","623","7.18","5","0.46","35.9","WS_0108","B_000208","209","53","269","7","WE_000108","L_000355","38.3","51","10.32","20.6","Cloudy","-0.03","43.4","Yes","9","ST_000110","SKU-357","Peppermint Tea","GlobalHarvest","Beverages","Tea","25-11-22","239","KG","Active","Low","Express","MegaStore 340","15829","24-12-11","Ravi Kumar","917933000000","24 Hours","Yes","02-12-22","Friday","48","December","4","Winter","2022","Star Solutions","Wholesaler","Tier 1","Net 15","C_000382","Exclusive","240386","733","2024-07-12","2026-04-10","Marseille","Provence","France","-83.917501","-35.848615","Continental","Zone 3","Low","Supply Chain Hub","Storage Facility","250429","Manual","Yes",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Smart Inventory Strategy","Min-Max","StdDev_Demand * Service_Level","None","SP_0382","14-02-23","Instagram","Marketplace","Very Large (>100M)","Consumer Price Index","USA","Weekly","best deal","Grocery","Consumer Trend","Rack","300","Controlled","PROM_000593","Mega Sale 92","Discount","2012-12-24","2023-12-24","6.98","CAMP_0754","0"
"7054","P_000297","SKU-79","S_000429","T_000145","SUP_0899","W_0053","PO_000254","TRAN_000254","6","3407.84","317.48","18542.16","1979.13","20521.29","Cash","D_20231223","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"XGBoost","DFM_v2","18-02-26","20-03-26","552","639","15.76","-87","1892.25","v10","0.9","19-03-26","IND_000143","4.11","Stable","58285","260","84","90","16","12-07-25","BATCH_4503","227","53","174","55","70","Normal","MOV_000124","Adjustment","165","2024-02-24 10:53:00","L_0796","L_0917","421","56.87","23942.27","Confirmed","3","F_000931","76","6","02-03-24","7","Passed","R_000254","275","115","232","18-01-24","High",\N,\N,\N,\N,\N,\N,"No","3","3.62","3.53","5","3.05","71.05","TR_000254","PF_000002","K_000168","6055","3176","2.44","4.63","0.53","11.3","WS_0254","B_000118","370","26","407","11","WE_000003","L_000693","29.7","89","38.99","6.8","Cloudy","0.94","38.6","No","4","ST_000297","SKU-79","Jasmine Rice","HeritageFoods","Grocery","Rice","21-07-22","314","Pack","Active","Medium","Warehouse","QuickShop 418","12795","06-09-13","Arun Das","919697000000","9 AM - 9 PM","Yes","19-08-24","Monday","34","August","3","Monsoon","2024","United Supplies","Distributor","Tier 1","Net 15","C_000774","Exclusive","2197226","422","2024-03-26","2028-05-09","Manchester","England","UK","-25.219646","-116.657288","Continental","Zone 3","Low","Supply Chain Hub","Cold Storage Warehouse","476512","Manual","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000992","Store","Bulk Storage","No","150","In Stock","08-03-26","Basic Replenishment Strategy","AI Dynamic","Demand * Lead_Time","Supplier Delay Adjustment","SP_0774","03-09-24","Google Shopping","Marketplace","Small (<1M)","Unemployment Rate","France","Weekly","discount offer","Dairy","Demand Trend","Rack","259","Controlled","PROM_000297","Flash Deal 947","Bundle","2025-09-24","2001-10-24","29.12","CAMP_0276","0"
"10189",\N,"SKU-471","S_000393","T_000236","SUP_0324","W_0049","PO_000604","TRAN_000604","9","2155.3","234.85","17284.05","873.33","18157.38","Wallet","D_20240401","0","R_000319","C_000485","E_000576","0","Damaged","Full","0","Approved","Bank Transfer","No","0","LSTM","DFM_v2","18-02-26","20-03-26","795","766","3.65","29","210.25","v7","0.92","11-03-26","IND_000224","9.14","Stable","69425",\N,\N,\N,\N,\N,\N,"250","23","227","76","92","Normal",\N,\N,\N,\N,\N,\N,"498","121.01","60262.98","Placed","7","F_000430","230","6","08-07-24","7","Major Issues","R_000604","305","89","152","18-03-24","Medium","0.87","9.42","0.036","0.97","0.94","4.1","No","9","3.34","3.82","3.03","3.72","76.22","TR_000335","PF_000019","K_000006","1269","4152","2.32","2.53","0.49","5.87","WS_0604","B_000319","108","120","230","2","WE_000459","L_000233","22.4","91","7.68","14.5","Storm","-0.15","31.5","No","6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Retail","SuperMart 821","15305","30-10-18","Ravi Kumar","917391000000","8 AM - 10 PM","Yes","27-08-23","Sunday","34","August","3","Monsoon","2023","Dynamic Logistics","Distributor","Tier 3","Net 45",\N,\N,\N,\N,\N,\N,"London","England","UK","-42.188662","163.504004","Dry","Zone 3","Medium","Supply Chain Hub","Distribution Center","146507","Semi-Automated","Yes","Annual Event 467","Art","Conference","Event about community","06-12-24","07-12-24","Art Gallery",\N,"IL_000242","Warehouse","Cold Storage","Yes","420","In Stock","06-03-26",\N,\N,\N,\N,\N,\N,"Facebook","Social Media","Small (<1M)","Industrial Production","India","Yearly","discount offer","Dairy","Marketing Trend","Shelf","794","Frozen",\N,\N,\N,\N,\N,\N,\N,\N
"9905","P_000254","SKU-944","S_000731","T_000234","SUP_0957","W_0053","PO_000574","TRAN_000574","3","3702.36","680.96","9064.2","1583.75","10647.95","Cash","D_20230727","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"XGBoost","DFM_v1","18-02-26","20-03-26","144","236","63.89","-92","2116","v3","0.71","20-02-26","IND_000059","6.29","Increasing","83068","63","28","6","11","16-06-25","BATCH_8067","473","185","288","88","138","Normal",\N,\N,\N,\N,\N,\N,"384","151.44","58152.96","Cancelled","20","F_000199","272","23","06-11-24","2","Passed","R_000574","285","77","40","25-01-24","Medium",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000412","PF_000038","K_000189","8208","4684","2.17","2.56","0.17","5.56","WS_0574","B_000186","19","82","101","0","WE_000574","L_000001","41.3","90","9","21.3","Sunny","0.23","50.3","Yes","9","ST_000254","SKU-944","Full Cream Milk","HeritageFoods","Dairy","Milk","04-08-21","13","Bottle","Discontinued","High","Warehouse","SmartBuy 798","13182","19-11-22","John Peter","916569000000","24 Hours","Yes","16-02-23","Thursday","7","February","1","Winter","2023","Prime Traders","Wholesaler","Tier 1","Net 15","C_000675","Exclusive","3196444","322","2021-05-30","2023-11-15","Bangalore","Karnataka","India","17.230611","-28.520933","Polar","Zone 1","High","Supply Chain Hub","Cold Storage Warehouse","476512","Manual","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000506","Store","Rack","No","119","In Stock","07-03-26","Seasonal Demand Strategy","EOQ","Avg_Demand * Lead_Time + Safety_Buffer","None","SP_0675","08-02-23","Amazon","Marketplace","Large (10M-100M)","Industrial Production","Germany","Weekly","festival sale","Grocery","Demand Trend","Shelf","152","Frozen","PROM_000254","Mega Sale 143","Flash_Sale","2021-07-23","2028-07-23","28.08","CAMP_0681","1"
"14373","P_000251","SKU-920","S_000565","T_000028","SUP_0114","W_0029","PO_000334","TRAN_000605","5","493","115.32","1888.4","166.21","2054.61","Wallet","D_20220711","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","DFM_v1","18-02-26","20-03-26","919","1013","10.23","-94","2209","v3","0.81","17-03-26","IND_000040","5.57","Decreasing","84471","409","135","98","8","19-02-25","BATCH_3786","436","104","332","26","39","Normal","MOV_000172","Adjustment","286","2024-11-03 04:32:00","L_0235","L_0047","85","21.63","1838.55","Delivered","10",\N,\N,\N,\N,\N,\N,"R_000605","360","92","0","17-09-24","Low","0.93","8.02","0.018","0.91","0.89","3.3","No","7","3.28","3.91","3.84","4.81","99.6","TR_000187","PF_000072","K_000132","3901","4608","2.36","1.17","0.8","2.76","WS_0334","B_000447","40","182","67","3","WE_000142","L_000270","37.2","55","21.02","2","Heatwave","0.61","42.7","No","6","ST_000251","SKU-920","Jasmine Rice","UrbanGrind","Grocery","Rice","30-01-22","253","Liter","Discontinued","Low","Retail","MegaStore 322","5549","06-01-19","Ravi Kumar","918271000000","24 Hours","Yes","06-07-22","Wednesday","27","July","3","Monsoon","2022","Apex Enterprises","Manufacturer","Tier 1","Net 15","C_000706","Annual","4952875","132","2021-01-07","2025-09-19","Toronto","Ontario","Canada","-25.213796","178.221601","Dry","Zone 1","High","Main Distribution Facility","Fulfillment Center","332285","Semi-Automated","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000911","Store","Bulk Storage","No","468","In Stock","11-03-26","Retail Optimization Strategy","EOQ","Forecast_Demand * Risk_Factor","Seasonal Adjustment","SP_0706","23-08-24","Google Shopping","Search Engine","Medium (1M-10M)","Industrial Production","UK","Weekly","best deal","Grocery","Consumer Trend","Bulk Storage","177","Frozen","PROM_000935","Fest Offer 540","Discount","2008-05-24","2017-05-24","35.52","CAMP_0260","0"
"16775","P_000266","SKU-573","S_000248","T_000232","SUP_0683","W_0077","PO_000182","TRAN_000799","4","2025.99","191.78","7336.84","669.15","8005.99","Wallet","D_20220720","2","R_000176","C_000368","E_000262","0","Wrong Item","Full","0","Rejected","Bank Transfer","Yes","0","RandomForest","ML_Ensemble","18-02-26","20-03-26","913","922","0.99","-9","20.25","v7","0.86","28-01-26","IND_000800","9.84","Increasing","49622","128","33","86","18","06-07-25","BATCH_6559",\N,\N,\N,\N,\N,\N,"MOV_000783","Inbound","149","2024-01-21 20:05:00","L_0754","L_0627","419","105.86","44355.34","Confirmed","8","F_000855","385","35","26-05-24","2","Minor Issues","R_000799","71","148","224","25-03-24","Low",\N,\N,\N,\N,\N,\N,"Yes","0","3.87","4.36","4.21","4.62","74.43","TR_000183","PF_000176","K_000185","8055","3331","2.94","4.66","-0.1","13.7","WS_0182","B_000304","364","91","464","9","WE_000799","L_000252","34.9","50","27.39","17.1","Sunny","0.94","39.9","No","2","ST_000266","SKU-573","A2 Milk","PureDaily","Dairy","Milk","01-05-21","20","Pack","Active","Low","Franchise","SmartBuy 674","13457","11-10-19","Anita Sharma","918622000000","8 AM - 10 PM","Yes","22-07-24","Monday","30","July","3","Monsoon","2024","Star Industries","Manufacturer","Tier 1","Net 60",\N,\N,\N,\N,\N,\N,"Manchester","England","UK","-88.939903","-177.447074","Temperate","Zone 1","High","Central Warehouse","Distribution Center","418752","Semi-Automated","Yes","Grand Event 397","Education","Sports Event","Event about technology","30-12-24","02-01-25","Sports Complex",\N,\N,\N,\N,\N,\N,\N,\N,"AI Forecast Strategy","EOQ","Demand * Lead_Time","Demand Spike Adjustment",\N,\N,"Google Shopping","Search Engine","Large (10M-100M)","Inflation Rate","China","Monthly","premium quality","Grocery","Price Trend","Rack","697","Chilled","PROM_000791","Fest Offer 309","Discount","2023-07-24","2003-08-24","35.38","CAMP_0185","1"
